L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.682515,0.858115,0.865879,0.825936,1.138171,1.316302,1.332465,1.303132,0.568137,0.530733,0.56978,0.616733,0.474084,0.496484,0.461211,0.417122,0.116771,0.05281,0.050934,0.044106,0.070604,0.078086,0.079496,0.05511
0.68042,0.855198,0.862919,0.823056,1.135736,1.314015,1.330243,1.300617,0.568382,0.530799,0.569863,0.616793,0.474169,0.496802,0.461537,0.417335,0.118348,0.0528,0.050874,0.044157,0.070985,0.076321,0.077591,0.053753
0.678409,0.852298,0.859981,0.820209,1.133264,1.311682,1.327968,1.298069,0.568614,0.530857,0.569934,0.616848,0.474234,0.497074,0.461821,0.417504,0.120012,0.052785,0.050814,0.044228,0.071353,0.074672,0.075802,0.052504
0.676488,0.849418,0.857067,0.817396,1.130749,1.309297,1.325634,1.295483,0.568833,0.530906,0.569991,0.616898,0.474282,0.497308,0.462071,0.417633,0.121769,0.052767,0.050754,0.044321,0.071701,0.073144,0.074137,0.051369
0.674662,0.846559,0.854181,0.814619,1.128185,1.306855,1.323236,1.292859,0.56904,0.530947,0.570034,0.616944,0.474315,0.49751,0.462293,0.41773,0.123621,0.052747,0.050694,0.044437,0.072026,0.07174,0.072604,0.050352
0.67294,0.843724,0.851328,0.81188,1.125569,1.304351,1.320771,1.290192,0.569237,0.530979,0.570062,0.616987,0.474334,0.497687,0.462493,0.417799,0.125572,0.052728,0.050636,0.044579,0.072323,0.070463,0.071205,0.049455
0.671329,0.840916,0.84851,0.809181,1.122899,1.301784,1.318236,1.287481,0.569422,0.531004,0.570078,0.617028,0.474341,0.497844,0.462677,0.417846,0.127626,0.052713,0.05058,0.044749,0.072592,0.069311,0.069943,0.048676
0.669835,0.838137,0.845731,0.806523,1.120173,1.299152,1.315632,1.284726,0.569598,0.531021,0.570082,0.617066,0.474336,0.497985,0.462847,0.417874,0.129786,0.052704,0.050526,0.04495,0.072831,0.068283,0.068817,0.048011
0.668466,0.835388,0.842996,0.803907,1.117392,1.296458,1.312962,1.281926,0.569764,0.531034,0.570077,0.617102,0.47432,0.49811,0.463002,0.417885,0.132057,0.052706,0.050478,0.045186,0.07304,0.067373,0.067824,0.047452
0.667231,0.832674,0.840306,0.801335,1.114558,1.293703,1.310229,1.279083,0.569922,0.531042,0.570065,0.617137,0.474292,0.498221,0.463143,0.417882,0.134441,0.052721,0.050436,0.04546,0.073219,0.066579,0.066958,0.046991
0.666136,0.829997,0.837665,0.798807,1.111674,1.290891,1.307438,1.276199,0.57007,0.531048,0.570048,0.617171,0.474254,0.498318,0.463269,0.417866,0.136944,0.052754,0.050404,0.045778,0.07337,0.065892,0.066212,0.046618
0.66519,0.827362,0.835076,0.796325,1.108743,1.288028,1.304593,1.273277,0.570209,0.531052,0.570029,0.617205,0.474206,0.498401,0.463379,0.417838,0.139568,0.052811,0.050383,0.046145,0.073495,0.065306,0.065577,0.046322
0.664398,0.82477,0.832541,0.793889,1.105771,1.285118,1.3017,1.27032,0.570338,0.531058,0.570008,0.617238,0.47415,0.498469,0.463472,0.417798,0.142317,0.052895,0.050379,0.046568,0.073596,0.064813,0.065042,0.046092
0.66377,0.822228,0.830061,0.791499,1.102762,1.282168,1.298766,1.267332,0.570458,0.531066,0.569989,0.61727,0.474086,0.498523,0.463551,0.417747,0.145193,0.053014,0.050393,0.047052,0.073676,0.064401,0.064595,0.045917
0.66331,0.81974,0.827639,0.789159,1.099721,1.279182,1.295796,1.264317,0.570568,0.531078,0.569973,0.617302,0.474016,0.498565,0.463617,0.417688,0.148198,0.053174,0.050432,0.047606,0.073737,0.064061,0.064222,0.045788
0.663025,0.817311,0.825277,0.786868,1.096654,1.276168,1.292796,1.261279,0.570668,0.531096,0.569962,0.617335,0.473942,0.498595,0.463672,0.417623,0.151335,0.053381,0.050501,0.048236,0.073784,0.063781,0.063911,0.045696
0.662922,0.814946,0.822974,0.784629,1.093565,1.273129,1.289772,1.258222,0.570758,0.531122,0.569958,0.617368,0.473866,0.498615,0.463719,0.417552,0.154602,0.053642,0.050604,0.048951,0.073818,0.06355,0.06365,0.045633
0.663004,0.812651,0.820734,0.782446,1.09046,1.270073,1.286729,1.25515,0.570838,0.531156,0.569961,0.617403,0.473791,0.498629,0.46376,0.41748,0.158,0.053966,0.050749,0.049757,0.073842,0.063359,0.063427,0.045592
0.663279,0.81043,0.818556,0.780321,1.087342,1.267001,1.283671,1.252067,0.570909,0.5312,0.569972,0.61744,0.473718,0.498638,0.463798,0.417408,0.161527,0.054358,0.050943,0.050663,0.073858,0.063198,0.063234,0.045569
0.663749,0.808289,0.816442,0.778259,1.084217,1.26392,1.280603,1.248976,0.570971,0.531253,0.569992,0.617481,0.47365,0.498644,0.463835,0.417338,0.165179,0.054827,0.051192,0.051676,0.073869,0.063059,0.063062,0.045557
0.664419,0.806233,0.814393,0.776263,1.081087,1.260833,1.277529,1.245879,0.571024,0.531317,0.570021,0.617525,0.473589,0.498651,0.463871,0.417273,0.168954,0.055378,0.051503,0.052801,0.073875,0.062936,0.062906,0.045553
0.665291,0.804267,0.812412,0.774339,1.077954,1.257742,1.27445,1.242779,0.571068,0.531389,0.570059,0.617573,0.473537,0.498659,0.463908,0.417214,0.172846,0.056017,0.051883,0.054045,0.073878,0.062823,0.062761,0.045554
0.666368,0.802396,0.8105,0.77249,1.074821,1.25465,1.271369,1.239676,0.571105,0.53147,0.570107,0.617625,0.473494,0.498671,0.463946,0.417162,0.176847,0.056749,0.05234,0.055412,0.07388,0.062716,0.062625,0.045558
0.66765,0.800628,0.80866,0.770722,1.07169,1.25156,1.268288,1.236572,0.571135,0.531558,0.570164,0.61768,0.473462,0.498687,0.463984,0.417118,0.180951,0.057579,0.052879,0.056904,0.073881,0.062611,0.062495,0.045562
0.669138,0.798966,0.806896,0.769038,1.068561,1.248472,1.265208,1.233466,0.571158,0.531653,0.570231,0.617737,0.473441,0.498709,0.464024,0.417083,0.185149,0.058508,0.053506,0.058523,0.073881,0.062508,0.06237,0.045566
0.670829,0.797419,0.805213,0.767444,1.065435,1.245386,1.26213,1.23036,0.571177,0.531753,0.570307,0.617794,0.473432,0.498735,0.464065,0.417056,0.18943,0.059539,0.054227,0.060269,0.073882,0.062404,0.062247,0.045569
0.672721,0.795995,0.803618,0.765946,1.062312,1.242302,1.259052,1.227254,0.571191,0.531859,0.570394,0.617848,0.473434,0.498767,0.464107,0.417037,0.193782,0.060673,0.055045,0.062141,0.073882,0.062299,0.062128,0.045571
0.674808,0.794701,0.802119,0.764549,1.059191,1.239221,1.255974,1.224148,0.571201,0.531969,0.57049,0.617898,0.473447,0.498802,0.464149,0.417025,0.198191,0.061907,0.055964,0.064132,0.073883,0.062193,0.06201,0.045572
0.677085,0.793547,0.800726,0.763262,1.056072,1.23614,1.252897,1.221041,0.571206,0.532082,0.570597,0.617939,0.47347,0.498842,0.464193,0.417018,0.202641,0.063238,0.056983,0.066239,0.073883,0.062086,0.061894,0.045572
0.679545,0.792544,0.799449,0.762093,1.052955,1.233061,1.249819,1.217933,0.571204,0.532198,0.570713,0.61797,0.473502,0.498883,0.464236,0.417017,0.207115,0.064662,0.058103,0.068452,0.073885,0.06198,0.06178,0.045571
0.682177,0.791703,0.798301,0.761053,1.049839,1.229982,1.24674,1.214826,0.571193,0.532315,0.570841,0.617989,0.473541,0.498927,0.464279,0.417019,0.211593,0.06617,0.05932,0.070762,0.073886,0.061873,0.061668,0.04557
0.684972,0.791036,0.797295,0.760154,1.046724,1.226902,1.24366,1.211717,0.571172,0.532435,0.570981,0.617993,0.473588,0.498971,0.464321,0.417024,0.216053,0.067754,0.060629,0.073156,0.073888,0.061767,0.061559,0.045568
0.687916,0.790558,0.79645,0.75941,1.043609,1.223821,1.240577,1.208608,0.571136,0.532555,0.571133,0.617982,0.473639,0.499016,0.464362,0.417031,0.220472,0.069404,0.062023,0.07562,0.073891,0.061663,0.061451,0.045567
0.690994,0.790282,0.795781,0.758835,1.040494,1.220739,1.237492,1.205498,0.571082,0.532678,0.571299,0.617956,0.473695,0.49906,0.464402,0.417038,0.224823,0.071107,0.063495,0.078137,0.073894,0.061562,0.061346,0.045567
0.694191,0.790227,0.795309,0.758447,1.037377,1.217656,1.234405,1.202386,0.571007,0.532803,0.571481,0.617916,0.473753,0.499104,0.46444,0.417045,0.229081,0.072852,0.065034,0.08069,0.073898,0.061464,0.061245,0.045567
0.697488,0.790411,0.795056,0.758265,1.03426,1.214571,1.231315,1.199274,0.570906,0.532932,0.571679,0.617863,0.473813,0.499147,0.464475,0.41705,0.233219,0.074627,0.06663,0.08326,0.073902,0.061369,0.061147,0.045568
0.700868,0.790852,0.795047,0.758308,1.03114,1.211485,1.228222,1.19616,0.570774,0.533069,0.571895,0.617801,0.473872,0.499189,0.464509,0.417054,0.237208,0.076419,0.068273,0.085829,0.073908,0.061279,0.061052,0.04557
0.704311,0.791571,0.795307,0.758599,1.028018,1.208396,1.225127,1.193043,0.570608,0.533215,0.572131,0.617733,0.47393,0.499228,0.464539,0.417054,0.241023,0.078217,0.06995,0.088377,0.073915,0.061194,0.060961,0.045572
0.7078,0.792591,0.795863,0.75916,1.024895,1.205305,1.222029,1.189925,0.570402,0.533375,0.572388,0.617661,0.473985,0.499264,0.464565,0.417052,0.244639,0.08001,0.071651,0.090885,0.073923,0.061114,0.060874,0.045574
0.711317,0.793932,0.796744,0.760015,1.021769,1.202211,1.218928,1.186803,0.570153,0.533553,0.572666,0.617591,0.474036,0.499297,0.464588,0.417046,0.248031,0.081788,0.073365,0.093337,0.073933,0.061039,0.060791,0.045575
0.714851,0.795613,0.797978,0.761188,1.018641,1.199114,1.215824,1.183678,0.569859,0.533754,0.572966,0.617526,0.474084,0.499327,0.464607,0.417036,0.25118,0.083541,0.075082,0.095715,0.073945,0.060969,0.060711,0.045575
0.718392,0.797653,0.79959,0.762698,1.015511,1.196013,1.212717,1.180549,0.56952,0.53398,0.57329,0.617473,0.474127,0.499352,0.464621,0.417022,0.254069,0.085259,0.076792,0.098002,0.073959,0.060903,0.060634,0.045574
0.721935,0.800062,0.8016,0.764567,1.01238,1.192909,1.209606,1.177416,0.569135,0.534234,0.573637,0.617436,0.474166,0.499374,0.464632,0.417004,0.256686,0.08693,0.078484,0.100181,0.073974,0.06084,0.06056,0.045572
0.725479,0.80285,0.804022,0.76681,1.009248,1.189801,1.206493,1.17428,0.568705,0.534519,0.574009,0.617422,0.474201,0.499393,0.464639,0.416982,0.259018,0.088541,0.080142,0.102239,0.073992,0.060781,0.060488,0.045569
0.72903,0.806017,0.806863,0.769437,1.006115,1.186689,1.203376,1.17114,0.568232,0.534835,0.574407,0.61744,0.474233,0.499408,0.464641,0.416957,0.26106,0.090076,0.081753,0.104162,0.074011,0.060726,0.060418,0.045564
0.732595,0.809559,0.810121,0.772451,1.002982,1.183574,1.200256,1.167997,0.567719,0.535183,0.574831,0.617494,0.474262,0.499419,0.46464,0.416929,0.262806,0.091519,0.083299,0.105938,0.074032,0.060673,0.060351,0.045557
0.736185,0.813468,0.813789,0.775845,0.999847,1.180454,1.197133,1.164851,0.567166,0.535565,0.575283,0.617587,0.474288,0.499426,0.464636,0.416899,0.264254,0.092853,0.084763,0.107554,0.074056,0.060623,0.060285,0.045549
0.739813,0.817731,0.817851,0.779608,0.996712,1.177331,1.194007,1.161703,0.566578,0.535981,0.575767,0.617722,0.474313,0.499429,0.464628,0.416867,0.265403,0.094064,0.086129,0.108999,0.074082,0.060575,0.06022,0.04554
0.743492,0.822333,0.82229,0.78372,0.993577,1.174205,1.190878,1.158553,0.565957,0.536431,0.576284,0.617897,0.474335,0.499428,0.464617,0.416833,0.266254,0.095136,0.087382,0.110263,0.074111,0.060529,0.060157,0.045528
0.747234,0.827258,0.827088,0.788162,0.990441,1.171075,1.187746,1.155401,0.565306,0.536917,0.576837,0.618113,0.474355,0.499424,0.464604,0.416798,0.266808,0.096059,0.088508,0.111338,0.074142,0.060485,0.060094,0.045514
0.75105,0.832486,0.832222,0.792912,0.987306,1.167944,1.184612,1.152248,0.564629,0.53744,0.577429,0.618369,0.474374,0.499417,0.464588,0.416763,0.26707,0.096824,0.089498,0.112217,0.074176,0.060442,0.060032,0.045499
0.754947,0.838003,0.837672,0.79795,0.984171,1.16481,1.181476,1.149094,0.563931,0.537999,0.578062,0.618664,0.474392,0.499408,0.464571,0.416727,0.267043,0.097423,0.090343,0.112897,0.074212,0.060401,0.05997,0.045483
0.758933,0.843791,0.843418,0.803261,0.981037,1.161677,1.178339,1.145941,0.563215,0.538596,0.578738,0.618999,0.474408,0.499398,0.464553,0.416692,0.26673,0.097855,0.091037,0.113378,0.074251,0.060361,0.059909,0.045465
0.763012,0.849835,0.849442,0.808829,0.977903,1.158543,1.175202,1.142787,0.562489,0.539231,0.579457,0.619374,0.474422,0.499388,0.464536,0.416657,0.266136,0.098117,0.09158,0.113661,0.074293,0.060322,0.059848,0.045447
0.767187,0.856123,0.855728,0.814644,0.97477,1.15541,1.172065,1.139633,0.561758,0.539903,0.58022,0.61979,0.474435,0.499378,0.464518,0.416622,0.265265,0.098212,0.091969,0.113749,0.074337,0.060283,0.059788,0.045427
0.771459,0.862642,0.862261,0.820694,0.971637,1.152279,1.168928,1.13648,0.561029,0.540612,0.581022,0.620247,0.474445,0.499368,0.464502,0.416589,0.264122,0.098143,0.092205,0.113647,0.074382,0.060245,0.059727,0.045407
0.775829,0.869383,0.869026,0.826972,0.968506,1.149148,1.165791,1.133327,0.56031,0.541358,0.581861,0.620745,0.474454,0.499359,0.464486,0.416556,0.262713,0.097916,0.09229,0.113359,0.074429,0.060208,0.059667,0.045387
0.780299,0.876335,0.87601,0.833473,0.965376,1.146019,1.162654,1.130175,0.559609,0.542139,0.582731,0.621284,0.474462,0.49935,0.464471,0.416524,0.261042,0.097539,0.092226,0.112891,0.074478,0.06017,0.059606,0.045366
0.784869,0.883492,0.883201,0.840189,0.962248,1.14289,1.159517,1.127024,0.558933,0.542954,0.583628,0.621862,0.47447,0.499343,0.464457,0.416494,0.259116,0.097019,0.092017,0.112252,0.074528,0.060133,0.059546,0.045345
0.789541,0.890846,0.890588,0.847117,0.959123,1.139762,1.156381,1.123873,0.558291,0.543802,0.584546,0.62248,0.474477,0.499335,0.464445,0.416466,0.25694,0.096366,0.091668,0.111446,0.074578,0.060094,0.059485,0.045324
0.794316,0.898389,0.89816,0.854251,0.956001,1.136635,1.153244,1.120723,0.557689,0.54468,0.585479,0.623135,0.474483,0.49933,0.464434,0.416439,0.254521,0.095588,0.091185,0.110483,0.07463,0.060055,0.059423,0.045303
0.799199,0.906113,0.905907,0.861586,0.952882,1.133509,1.150108,1.117573,0.557136,0.545586,0.586425,0.623827,0.474488,0.499326,0.464425,0.416414,0.251867,0.094694,0.090575,0.109369,0.074683,0.060015,0.059361,0.045283
0.804193,0.914012,0.913821,0.869116,0.949767,1.130385,1.146972,1.114424,0.556638,0.546517,0.587378,0.624552,0.474491,0.499324,0.464418,0.416392,0.248986,0.093694,0.089844,0.108113,0.074737,0.059975,0.059298,0.045262
0.809303,0.922078,0.921891,0.876833,0.946657,1.127262,1.143838,1.111276,0.556201,0.547469,0.588335,0.625309,0.474492,0.499325,0.464413,0.416371,0.245885,0.092597,0.089003,0.106723,0.074792,0.059933,0.059234,0.045242
0.814536,0.930304,0.930112,0.88473,0.943552,1.124141,1.140703,1.108128,0.555833,0.54844,0.589294,0.626093,0.474491,0.499328,0.464411,0.416353,0.242573,0.091411,0.08806,0.10521,0.074848,0.05989,0.05917,0.045223
0.819898,0.938682,0.938475,0.892796,0.940452,1.121022,1.13757,1.104981,0.555539,0.549427,0.590252,0.626903,0.474487,0.499335,0.464412,0.416338,0.239061,0.090146,0.087025,0.103582,0.074905,0.059846,0.059105,0.045203
0.825393,0.947206,0.946975,0.901021,0.937357,1.117905,1.134437,1.101835,0.555321,0.550427,0.591208,0.627732,0.474479,0.499344,0.464415,0.416325,0.235357,0.088812,0.085907,0.101849,0.074964,0.0598,0.059039,0.045184
0.831025,0.955868,0.955607,0.909395,0.934266,1.11479,1.131305,1.098688,0.55518,0.551436,0.592164,0.628579,0.474468,0.499356,0.46442,0.416315,0.231472,0.087416,0.084717,0.100022,0.075023,0.059754,0.058973,0.045165
0.836796,0.964658,0.964369,0.917909,0.93118,1.111677,1.128174,1.095543,0.555116,0.552451,0.59312,0.629439,0.474454,0.499371,0.464428,0.416308,0.227415,0.085968,0.083468,0.098111,0.075083,0.059706,0.058907,0.045146
0.842706,0.973568,0.973256,0.926556,0.928099,1.108567,1.125045,1.092397,0.555129,0.55347,0.594075,0.630312,0.474438,0.499389,0.464437,0.416303,0.2232,0.084477,0.082169,0.096124,0.075143,0.059656,0.058841,0.045128
0.848758,0.982592,0.982265,0.93533,0.925024,1.10546,1.121917,1.089252,0.555219,0.554489,0.595031,0.631194,0.47442,0.499411,0.464448,0.416301,0.218838,0.082953,0.080833,0.094072,0.075204,0.059606,0.058775,0.045109
0.854952,0.991722,0.991391,0.944224,0.921953,1.102356,1.118791,1.086107,0.555385,0.555506,0.595985,0.632084,0.474401,0.499435,0.464461,0.416301,0.214344,0.081405,0.079471,0.091963,0.075266,0.059553,0.058711,0.04509
0.861288,1.000952,1.000628,0.953232,0.918887,1.099254,1.115668,1.082963,0.555628,0.55652,0.596938,0.632981,0.474384,0.49946,0.464476,0.416303,0.209733,0.079843,0.078093,0.089807,0.075326,0.0595,0.058647,0.045071
0.867766,1.010275,1.00997,0.962349,0.915823,1.096154,1.112546,1.079819,0.555949,0.557529,0.597887,0.633883,0.47437,0.499485,0.464492,0.416308,0.20502,0.078277,0.07671,0.087615,0.075384,0.059446,0.058584,0.045052
0.874381,1.019682,1.01941,0.971568,0.912757,1.093056,1.109427,1.076676,0.556345,0.55853,0.59883,0.634788,0.474363,0.499508,0.464508,0.416313,0.200219,0.076717,0.075331,0.085397,0.075437,0.059391,0.058521,0.045033
0.881128,1.029166,1.028938,0.980883,0.909688,1.08996,1.106311,1.073534,0.556812,0.559519,0.599765,0.635695,0.474365,0.499529,0.464525,0.41632,0.195346,0.075171,0.073965,0.083165,0.075484,0.059336,0.05846,0.045014
0.888002,1.038719,1.038546,0.990288,0.90661,1.086866,1.103197,1.070393,0.557345,0.560493,0.600689,0.636601,0.47438,0.499546,0.464542,0.416328,0.190413,0.07365,0.072622,0.080929,0.075525,0.059282,0.058398,0.044994
0.894993,1.048331,1.048222,0.999777,0.903523,1.083773,1.100086,1.067252,0.557938,0.561446,0.601599,0.637503,0.474407,0.49956,0.464558,0.416336,0.185436,0.072162,0.07131,0.078702,0.07556,0.059229,0.058338,0.044974
0.902092,1.057994,1.057957,1.009344,0.900424,1.080683,1.096978,1.064112,0.558584,0.562373,0.60249,0.6384,0.474447,0.499569,0.464574,0.416345,0.180427,0.070716,0.070037,0.076494,0.075592,0.059177,0.058278,0.044953
0.909293,1.067697,1.067739,1.018984,0.897314,1.077595,1.093873,1.060972,0.559279,0.563269,0.603358,0.639288,0.474499,0.499573,0.464588,0.416353,0.175404,0.069319,0.06881,0.074316,0.075622,0.059127,0.058218,0.044932
0.916587,1.077431,1.077558,1.02869,0.894193,1.074508,1.09077,1.057832,0.560017,0.564127,0.604198,0.640164,0.47456,0.499572,0.4646,0.416361,0.170381,0.06798,0.067637,0.07218,0.075651,0.059079,0.058159,0.04491
0.92397,1.087185,1.087406,1.038457,0.891062,1.071422,1.08767,1.054693,0.560794,0.564944,0.605005,0.641026,0.47463,0.499566,0.464611,0.416368,0.165376,0.066707,0.066523,0.070094,0.075682,0.059034,0.058101,0.044889
0.931439,1.09695,1.097273,1.048281,0.887923,1.068337,1.084571,1.051554,0.561608,0.565714,0.605772,0.64187,0.474708,0.499555,0.464618,0.416374,0.160407,0.065505,0.065477,0.068069,0.075715,0.058992,0.058042,0.044867
0.938996,1.106717,1.107151,1.058157,0.884776,1.065251,1.081472,1.048415,0.56246,0.566432,0.606494,0.642692,0.474792,0.499539,0.464623,0.416378,0.15549,0.064382,0.064504,0.066113,0.075752,0.058951,0.057984,0.044845
0.946639,1.116477,1.117032,1.06808,0.881624,1.062163,1.078373,1.045276,0.563349,0.567096,0.607167,0.643489,0.474882,0.49952,0.464623,0.41638,0.150641,0.063346,0.063612,0.064235,0.075794,0.058911,0.057926,0.044823
0.954368,1.126221,1.126911,1.078043,0.878467,1.05907,1.075271,1.042138,0.564275,0.567702,0.607784,0.644258,0.474976,0.499498,0.46462,0.41638,0.145876,0.062404,0.062806,0.062444,0.075841,0.058872,0.057868,0.044801
0.962179,1.135941,1.136779,1.088043,0.875306,1.055972,1.072166,1.039001,0.56524,0.568247,0.608342,0.644995,0.475073,0.499475,0.464612,0.416379,0.141208,0.061562,0.062095,0.060748,0.075894,0.058831,0.057808,0.044778
0.970067,1.145631,1.14663,1.098073,0.872145,1.052866,1.069056,1.035864,0.566245,0.56873,0.608836,0.645696,0.475174,0.499452,0.4646,0.416376,0.136645,0.060828,0.061486,0.059156,0.075954,0.058787,0.057748,0.044754
0.978027,1.155281,1.156458,1.108126,0.868984,1.049751,1.065942,1.032728,0.56729,0.56915,0.609265,0.646359,0.475277,0.499432,0.464583,0.416372,0.132198,0.060211,0.060986,0.057676,0.07602,0.058738,0.057688,0.044728
0.986055,1.164885,1.166255,1.118197,0.865828,1.046628,1.062823,1.029593,0.568375,0.569507,0.609625,0.64698,0.47538,0.499418,0.464562,0.416367,0.127874,0.059717,0.060606,0.05632,0.076093,0.058683,0.057626,0.044701
0.994143,1.174434,1.176014,1.128275,0.862678,1.043495,1.059702,1.026459,0.569498,0.569801,0.609916,0.647556,0.475482,0.49941,0.464537,0.416363,0.123679,0.059356,0.060353,0.055095,0.076172,0.058621,0.057565,0.044671
1.002284,1.183923,1.185727,1.138351,0.859535,1.040355,1.05658,1.023327,0.570656,0.570032,0.610136,0.648085,0.475584,0.499411,0.464509,0.416358,0.119619,0.059136,0.060237,0.054012,0.07626,0.058551,0.057503,0.044638
1.010468,1.193342,1.195386,1.148412,0.856401,1.03721,1.053458,1.020196,0.571845,0.570199,0.610286,0.648565,0.475683,0.499418,0.464478,0.416354,0.1157,0.059065,0.060268,0.053083,0.076354,0.058474,0.057441,0.044603
1.018684,1.202683,1.204981,1.158444,0.853276,1.034064,1.050337,1.017065,0.57306,0.570305,0.610367,0.648992,0.475782,0.499432,0.464445,0.416351,0.111925,0.059151,0.060455,0.052317,0.076457,0.058392,0.05738,0.044564
1.026919,1.211938,1.214499,1.168435,0.850161,1.030919,1.04722,1.013935,0.574294,0.570351,0.61038,0.649364,0.475881,0.499452,0.464412,0.416349,0.108299,0.059403,0.060807,0.051724,0.076567,0.058307,0.057319,0.044523
